,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
693,HUT,Q3,2018,8.1,0.4,0.052,0.016,618,12273,,,,,,0.306,,,0.4,-0.02,3.3,,,,,,,,,2.3,,0.013,,Xây dựng và Vật liệu,Công ty Cổ phần Tasco
694,HVX,Q3,2018,-40.5,0.3,-0.008,-0.003,-82,10455,,,,,,0.44,,,0.8,-0.001,2.3,,,,,,,,,1.3,,0.0,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng Vicem Hải Vân
695,ICG,Q3,2018,15.6,0.4,0.025,0.011,388,15757,,,,,,0.442,,,0.9,-1.984,2.3,,,,,,,,,1.2,,0.055,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng Sông Hồng
696,INC,Q3,2018,5.1,0.3,0.068,0.047,885,12973,,,,,,0.742,,,2.9,0.045,1.3,,,,,,,,,0.3,,0.018,,Xây dựng và Vật liệu,Công ty Cổ phần Tư vấn Đầu tư IDICO
697,KDM,Q3,2018,216.8,0.3,0.001,0.001,15,10533,,,,,,0.99,,,103.9,-0.489,1.0,,,,,,,,,0.0,,-0.002,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn GCL
698,KHL,Q3,2018,-4.6,0.1,-0.023,-0.009,-87,3813,,,,,,0.405,,,0.7,-0.017,2.5,,,,,,,,,1.5,,-0.005,,Xây dựng và Vật liệu,Công ty Cổ phần Khoáng sản và Vật liệu Xây dựng Hưng Long
699,GKM,Q3,2018,38.2,1.5,0.056,0.032,268,7031,,,,,,0.703,,,2.4,0.006,1.4,,,,,,,,,0.4,,0.011,,Xây dựng và Vật liệu,Công ty Cổ phần Khang Minh Group
700,KPF,Q3,2018,31.1,5.1,0.181,0.079,630,3817,,,,,,0.312,,,0.5,0.016,3.2,,,,,,,,,2.1,,0.009,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Tài sản KOJI
701,KTT,Q3,2018,32.2,0.5,0.016,0.009,174,10663,,,,,,0.641,,,1.8,-0.234,1.6,,,,,,,,,0.6,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn Đầu tư KTT
702,L14,Q3,2018,8.4,2.4,0.394,0.217,3119,10906,,,,,,0.691,,,2.2,0.123,1.4,,,,,,,,,0.4,,0.1,,Xây dựng và Vật liệu,Công ty Cổ phần Licogi 14
703,L18,Q3,2018,42.4,2.0,0.047,0.004,168,3577,,,,,,0.072,,,0.2,0.17,13.8,,,,,,,,,5.5,,0.031,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng số 18
704,LBM,Q3,2018,5.3,1.0,0.191,0.133,4489,24690,,,,,,0.767,,,4.0,0.061,1.3,,,,,,,,,0.2,,0.049,,Xây dựng và Vật liệu,Công ty Cổ phần Khoáng sản và Vật liệu xây dựng Lâm Đồng
705,LCD,Q3,2018,7.5,0.4,0.047,0.014,842,18059,,,,,,0.305,,,0.4,-0.093,3.3,,,,,,,,,2.3,,0.007,,Xây dựng và Vật liệu,Công ty Cổ phần Lắp máy - Thí nghiệm cơ điện
706,LCG,Q3,2018,8.5,0.8,0.102,0.034,685,7525,,,,,,0.306,,,0.5,0.31,3.3,,,,,,,,,2.1,,-0.03,,Xây dựng và Vật liệu,Công ty Cổ phần Lizen
707,LCS,Q3,2018,1.2,0.3,0.236,0.048,2301,10920,,,,,,0.197,,,0.2,-0.001,5.1,,,,,,,,,4.1,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Licogi 16.6
708,LGC,Q3,2018,31.8,2.0,0.065,0.017,850,13543,,,,,,0.259,,,0.5,-0.011,3.9,,,,,,,,,2.0,,0.019,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Cầu đường CII
709,LHC,Q3,2018,5.2,0.8,0.162,0.065,4628,30107,,,,,,0.426,,,2.4,-0.058,2.3,,,,,,,,,0.4,,0.032,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng Thủy lợi Lâm Đồng
710,LIC,Q3,2018,13.2,1.0,0.082,0.008,379,5118,,,,,,0.104,,,0.1,-3037.559,9.6,,,,,,,,,8.6,,0.37,,Xây dựng và Vật liệu,Tổng Công ty LICOGI - Công ty Cổ phần
711,LIG,Q3,2018,22.2,0.5,0.023,0.004,158,7085,,,,,,0.158,,,0.2,-0.018,6.3,,,,,,,,,4.3,,0.014,,Xây dựng và Vật liệu,Công ty Cổ phần Licogi 13
712,LM3,Q3,2018,-0.1,0.0,0.104,-0.07,-6150,-62382,,,,,,-0.723,,,-0.4,-0.073,-1.4,,,,,,,,,-2.4,,0.026,,Xây dựng và Vật liệu,Công ty Cổ phần Lilama 3
713,LM8,Q3,2018,99.6,0.8,0.008,0.001,239,29175,,,,,,0.146,,,0.2,-0.67,6.9,,,,,,,,,5.9,,0.004,,Xây dựng và Vật liệu,Công ty Cổ phần Lilama 18
714,LUT,Q3,2018,1.9,0.2,0.119,0.03,1385,12204,,,,,,0.227,,,0.3,2.085,4.4,,,,,,,,,3.4,,-0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Xây dựng Lương Tài
715,MCC,Q3,2018,11.7,0.8,0.071,0.056,978,13832,,,,,,0.802,,,4.0,-0.072,1.2,,,,,,,,,0.2,,-0.028,,Xây dựng và Vật liệu,Công ty Cổ phần Gạch ngói cao cấp
716,MCG,Q3,2018,-1.2,0.8,-0.36,-0.083,-2925,4713,,,,,,0.15,,,0.3,-0.004,6.7,,,,,,,,,3.0,,-0.006,,Xây dựng và Vật liệu,Công ty Cổ phần Năng lượng và Bất động sản MCG
717,MCO,Q3,2018,70.9,0.1,0.002,0.001,19,12727,,,,,,0.409,,,0.7,-0.179,2.4,,,,,,,,,1.4,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng BDC Việt Nam
718,MDG,Q3,2018,6.3,0.7,0.111,0.06,1638,14723,,,,,,0.588,,,1.4,-0.404,1.7,,,,,,,,,0.7,,0.023,,Xây dựng và Vật liệu,Công ty Cổ phần Miền Đông
719,MEC,Q3,2018,27.3,0.2,0.008,0.001,124,16583,,,,,,0.142,,,0.2,54.753,7.0,,,,,,,,,5.7,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Cơ khí - Lắp máy Sông Đà
720,MES,Q3,2018,-30.0,1.1,-0.035,-0.033,-332,9470,,,,,,0.955,,,21.3,-0.029,1.0,,,,,,,,,0.0,,-0.007,,Xây dựng và Vật liệu,Công ty Cổ phần Cơ điện Công trình
721,MST,Q3,2018,39.7,1.4,0.035,0.026,110,3229,,,,,,0.695,,,2.3,-0.115,1.4,,,,,,,,,0.4,,0.02,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư MST
722,NAV,Q3,2018,2.7,0.4,0.147,0.085,1577,11487,,,,,,0.554,,,1.2,0.085,1.8,,,,,,,,,0.8,,0.02,,Xây dựng và Vật liệu,Công ty Cổ phần Nam Việt
723,NDX,Q3,2018,5.6,1.3,0.235,0.107,1780,7966,,,,,,0.436,,,0.8,0.064,2.3,,,,,,,,,1.3,,0.067,,Xây dựng và Vật liệu,Công ty Cổ phần Xây lắp Phát triển Nhà Đà Nẵng
724,NED,Q3,2018,4.7,1.1,0.296,0.061,1878,7841,,,,,,0.234,,,0.3,0.292,4.3,,,,,,,,,3.3,,0.124,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Phát triển Điện Tây Bắc
725,NHA,Q3,2018,5.0,0.7,0.149,0.138,832,5999,,,,,,0.899,,,8.9,0.236,1.1,,,,,,,,,0.1,,0.06,,Xây dựng và Vật liệu,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị Nam Hà Nội
726,NHC,Q3,2018,5.8,1.4,0.24,0.199,4490,18486,,,,,,0.833,,,7.8,-0.034,1.2,,,,,,,,,0.1,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Gạch ngói Nhị Hiệp
727,NNC,Q3,2018,3.8,2.0,0.454,0.369,9106,17756,,,,,,0.776,,,3.5,0.084,1.3,,,,,,,,,0.3,,-0.195,,Xây dựng và Vật liệu,Công ty Cổ phần Đá Núi Nhỏ
728,NTP,Q3,2018,10.4,1.7,0.166,0.082,2983,18201,,,,,,0.478,,,0.9,-0.202,2.1,,,,,,,,,1.1,,0.035,,Xây dựng và Vật liệu,Công ty Cổ phần Nhựa Thiếu niên Tiền Phong
729,PC1,Q3,2018,8.1,1.2,0.181,0.076,2039,13373,,,,,,0.48,,,1.0,0.184,2.1,,,,,,,,,1.0,,0.044,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn PC1
730,PCM,Q3,2018,6.2,0.1,0.02,0.015,324,16105,,,,,,0.738,,,2.8,-0.326,1.4,,,,,,,,,0.4,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Vật liệu Xây dựng Bưu điện
731,PDB,Q3,2018,4.7,0.5,0.118,0.053,1650,14225,,,,,,0.441,,,0.8,-0.004,2.3,,,,,,,,,1.2,,0.033,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn Đầu tư DIN Capital
732,PEN,Q3,2018,-5.4,0.4,-0.074,-0.017,-1126,14502,,,,,,0.213,,,0.3,-0.023,4.7,,,,,,,,,3.7,,-0.004,,Xây dựng và Vật liệu,Công ty Cổ phần Xây lắp III Petrolimex
733,PFL,Q3,2018,-2.1,0.1,-0.061,-0.038,-422,6630,,,,,,0.607,,,1.5,0.203,1.6,,,,,,,,,0.6,,-0.018,,Xây dựng và Vật liệu,Công ty Cổ phần Dầu khí Đông Đô
734,PHC,Q3,2018,7.7,1.2,0.165,0.028,1197,7509,,,,,,0.141,,,0.2,0.161,7.1,,,,,,,,,4.9,,0.042,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng Phục Hưng Holdings
735,PHH,Q3,2018,-5.3,0.7,-0.129,-0.033,-1635,12053,,,,,,0.205,,,0.4,0.138,4.9,,,,,,,,,2.6,,-0.015,,Xây dựng và Vật liệu,Công ty Cổ phần Hồng Hà Việt Nam
736,PSB,Q3,2018,269.3,0.3,0.001,0.001,12,11211,,,,,,0.711,,,2.5,0.072,1.4,,,,,,,,,0.4,,0.0,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Dầu khí Sao Mai Bến Đình
737,PTC,Q3,2018,-9.3,0.5,-0.048,-0.02,-664,13056,,,,,,0.422,,,0.8,-0.16,2.4,,,,,,,,,1.3,,0.0,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư ICAPITAL
738,PTE,Q3,2018,-1.2,-0.7,0.85,-0.032,-1335,-2259,,,,,,-0.055,,,-0.1,0.008,-18.3,,,,,,,,,-19.3,,0.408,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng Phú Thọ
739,PTD,Q3,2018,-3.1,0.7,-0.205,-0.032,-3663,15424,,,,,,0.156,,,0.2,0.008,6.4,,,,,,,,,4.8,,-0.03,,Xây dựng và Vật liệu,Công ty Cổ phần Thiết kế - Xây dựng - Thương mại Phúc Thịnh
740,DTD,Q3,2018,8.2,1.0,0.133,0.068,1035,8257,,,,,,0.508,,,1.0,0.118,2.0,,,,,,,,,1.0,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Phát triển Thành Đạt
741,PVH,Q3,2018,4.3,0.3,0.079,0.016,489,6248,,,,,,0.209,,,0.3,20.141,4.8,,,,,,,,,3.8,,-0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Xây lắp Dầu khí Thanh Hóa
742,PVY,Q3,2018,-2.0,-1.1,0.942,-0.07,-1203,-2090,,,,,,-0.15,,,-0.1,-0.169,-6.7,,,,,,,,,-7.7,,0.241,,Xây dựng và Vật liệu,Công ty Cổ phần Chế tạo Giàn khoan Dầu khí
743,PVV,Q3,2018,-0.5,0.2,-0.367,-0.033,-1295,2864,,,,,,0.083,,,0.1,-0.279,12.1,,,,,,,,,10.5,,-0.052,,Xây dựng và Vật liệu,Công ty Cổ phần Vinaconex 39
744,PVX,Q3,2018,-1.2,0.8,-0.456,-0.034,-1065,1702,,,,,,0.06,,,0.2,0.013,16.8,,,,,,,,,4.1,,-0.054,,Xây dựng và Vật liệu,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam
745,PXI,Q3,2018,-3.3,0.3,-0.089,-0.018,-767,8242,,,,,,0.19,,,0.2,-0.3,5.3,,,,,,,,,4.3,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng Công nghiệp và Dân dụng Dầu khí
746,PXM,Q3,2018,-0.3,0.0,0.058,-0.318,-1347,-24334,,,,,,-6.924,,,-0.9,-0.088,-0.1,,,,,,,,,-1.1,,0.012,,Xây dựng và Vật liệu,Công ty Cổ phần Xây lắp Dầu khí Miền Trung
747,PXS,Q3,2018,-3.6,0.6,-0.161,-0.067,-1935,11030,,,,,,0.429,,,0.8,0.473,2.3,,,,,,,,,1.3,,-0.052,,Xây dựng và Vật liệu,Công ty Cổ phần Kết cấu Kim loại và Lắp máy Dầu khí
748,PXT,Q3,2018,3.5,0.5,0.156,0.034,747,5155,,,,,,0.246,,,0.3,-0.119,4.1,,,,,,,,,3.1,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Xây lắp Đường ống Bể chứa Dầu khí
749,QNC,Q3,2018,-0.7,7.5,-2.552,-0.157,-5004,453,,,,,,0.016,,,0.0,-0.01,63.6,,,,,,,,,59.7,,0.348,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng và Xây dựng Quảng Ninh
750,QTC,Q3,2018,9.8,1.0,0.094,0.045,1549,15836,,,,,,0.432,,,0.8,-0.204,2.3,,,,,,,,,1.3,,0.03,,Xây dựng và Vật liệu,Công ty Cổ phần Công trình Giao thông Vận tải Quảng Nam
751,RCC,Q3,2018,-6.3,0.9,-0.133,-0.037,-2428,16528,,,,,,0.268,,,0.5,-0.178,3.7,,,,,,,,,1.8,,0.022,,Xây dựng và Vật liệu,Công ty Cổ phần Tổng Công ty Công trình Đường sắt
752,S55,Q3,2018,4.2,0.6,0.166,0.066,5702,39430,,,,,,0.413,,,1.0,0.034,2.4,,,,,,,,,1.0,,0.04,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 505
753,S74,Q3,2018,-366.1,0.3,-0.001,0.0,-14,18998,,,,,,0.642,,,1.8,-1.142,1.6,,,,,,,,,0.6,,-0.006,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 7.04
754,S99,Q3,2018,10.6,0.6,0.057,0.016,522,9405,,,,,,0.244,,,0.5,5.314,4.1,,,,,,,,,2.1,,0.018,,Xây dựng và Vật liệu,Công ty Cổ phần SCI
755,SBM,Q3,2018,8.2,2.2,0.263,0.127,3161,11815,,,,,,0.495,,,1.0,-0.062,2.0,,,,,,,,,1.0,,-0.035,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư phát triển Bắc Minh
756,SC5,Q3,2018,9.2,1.1,0.118,0.021,2672,22822,,,,,,0.191,,,0.2,-0.293,5.2,,,,,,,,,4.2,,0.05,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng số 5
757,SCI,Q3,2018,5.9,0.6,0.101,0.016,547,5651,,,,,,0.145,,,0.2,-0.133,6.9,,,,,,,,,5.9,,0.017,,Xây dựng và Vật liệu,Công ty Cổ phần SCI E&C
758,SCJ,Q3,2018,2.2,0.4,0.189,0.042,1255,7314,,,,,,0.214,,,0.3,0.353,4.7,,,,,,,,,3.7,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng Sài Sơn
759,SCL,Q3,2018,-3.8,0.2,-0.057,-0.035,-676,11389,,,,,,0.743,,,2.9,-0.008,1.3,,,,,,,,,0.3,,-0.019,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà Cao Cường
760,SD2,Q3,2018,7.0,0.4,0.057,0.015,787,14248,,,,,,0.297,,,0.4,-0.028,3.4,,,,,,,,,2.4,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 2
761,SD4,Q3,2018,4.7,0.4,0.092,0.013,1528,16452,,,,,,0.134,,,0.2,-0.255,7.5,,,,,,,,,6.5,,0.012,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 4
762,SD5,Q3,2018,9.7,0.3,0.026,0.009,495,18307,,,,,,0.329,,,0.5,0.188,3.0,,,,,,,,,2.0,,0.01,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 5
763,SD6,Q3,2018,8.8,0.4,0.043,0.014,581,13360,,,,,,0.324,,,0.5,-0.296,3.1,,,,,,,,,2.1,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 6
764,SD7,Q3,2018,126.0,0.3,0.002,0.001,26,10914,,,,,,0.36,,,0.6,-0.95,2.8,,,,,,,,,1.8,,-0.016,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 7
765,SD9,Q3,2018,8.6,0.3,0.04,0.014,818,20647,,,,,,0.349,,,0.7,-0.353,2.9,,,,,,,,,1.4,,-0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 9
766,SDD,Q3,2018,-6.3,0.3,-0.054,-0.018,-511,9225,,,,,,0.316,,,0.5,16.152,3.2,,,,,,,,,2.2,,-0.045,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây lắp Sông Đà
767,SDN,Q3,2018,8.5,1.6,0.199,0.099,4516,23315,,,,,,0.53,,,1.1,0.001,1.9,,,,,,,,,0.9,,0.042,,Xây dựng và Vật liệu,Công ty Cổ phần Sơn Đồng Nai
768,SDP,Q3,2018,-1.2,0.1,-0.107,-0.022,-1327,11825,,,,,,0.211,,,0.3,0.197,4.8,,,,,,,,,3.8,,-0.007,,Xây dựng và Vật liệu,Công ty Cổ phần SDP
769,SDT,Q3,2018,5.0,0.2,0.044,0.012,960,21753,,,,,,0.286,,,0.4,0.535,3.5,,,,,,,,,2.5,,0.019,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 10
770,SDU,Q3,2018,302.4,0.5,0.002,0.001,29,17165,,,,,,0.333,,,0.5,-0.404,3.0,,,,,,,,,2.0,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Đô thị Sông Đà
771,SDY,Q3,2018,-2.4,-2.5,2.223,-0.247,-3147,-2950,,,,,,-0.244,,,-0.2,0.004,-4.1,,,,,,,,,-5.1,,0.254,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng Sông Đà Yaly
772,SJC,Q3,2018,306.4,0.3,0.001,0.0,12,14299,,,,,,0.068,,,0.1,-0.867,14.8,,,,,,,,,13.8,,-0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 1.01
773,SJE,Q3,2018,4.9,1.0,0.215,0.052,3553,17648,,,,,,0.252,,,0.5,0.001,4.0,,,,,,,,,2.2,,0.019,,Xây dựng và Vật liệu,Công ty Cổ phần Sông Đà 11
774,SNZ,Q3,2018,9.0,0.9,0.097,0.027,1168,12074,,,,,,0.274,,,0.7,0.033,3.6,,,,,,,,,1.4,,-0.031,,Xây dựng và Vật liệu,Tổng Công ty Cổ phần Phát triển Khu Công nghiệp
775,SVN,Q3,2018,-21.1,0.1,-0.005,-0.005,-56,10410,,,,,,0.927,,,12.7,-0.492,1.1,,,,,,,,,0.1,,0.0,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn Vexilla Việt Nam
776,TA9,Q3,2018,3.3,0.7,0.195,0.018,2127,10712,,,,,,0.093,,,0.1,-0.142,10.7,,,,,,,,,9.7,,-0.014,,Xây dựng và Vật liệu,Công ty Cổ phần Xây lắp Thành An 96
777,TBX,Q3,2018,17.0,0.6,0.035,0.013,530,15498,,,,,,0.392,,,0.6,-0.051,2.6,,,,,,,,,1.6,,0.006,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng Thái Bình
778,TCR,Q3,2018,-1.2,0.2,-0.175,-0.071,-2079,10821,,,,,,0.36,,,0.6,0.174,2.8,,,,,,,,,1.6,,-0.055,,Xây dựng và Vật liệu,Công ty Cổ phần Công nghiệp Gốm sứ TAICERA
779,G36,Q3,2018,7.0,0.5,0.065,0.009,612,9498,,,,,,0.153,,,0.2,0.351,6.5,,,,,,,,,5.4,,-0.032,,Xây dựng và Vật liệu,Tổng Công ty 36 - Công ty Cổ phần
780,THG,Q3,2018,3.7,0.9,0.262,0.095,5108,20386,,,,,,0.362,,,0.6,-0.015,2.8,,,,,,,,,1.7,,0.061,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng Tiền Giang
781,TKC,Q3,2018,13.6,1.5,0.11,0.021,1706,15803,,,,,,0.205,,,0.3,-0.259,4.9,,,,,,,,,3.9,,0.008,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng và Kinh doanh Địa ốc Tân Kỷ
782,TL4,Q3,2018,11.3,0.3,0.027,0.006,485,17863,,,,,,0.232,,,0.5,-0.184,4.3,,,,,,,,,2.2,,0.019,,Xây dựng và Vật liệu,Tổng Công ty Xây dựng Thủy lợi 4 - Công ty Cổ phần
783,TTL,Q3,2018,61.4,0.5,0.008,0.003,95,12293,,,,,,0.429,,,0.8,-1.752,2.3,,,,,,,,,1.3,,0.01,,Xây dựng và Vật liệu,Tổng Công ty Thăng Long - Công ty Cổ phần
784,TMX,Q3,2018,2.3,0.4,0.195,0.1,3285,17659,,,,,,0.568,,,1.3,0.04,1.8,,,,,,,,,0.8,,0.028,,Xây dựng và Vật liệu,Công ty Cổ phần VICEM Thương mại Xi măng
785,BAX,Q3,2018,6.1,1.0,0.169,0.042,2906,17528,,,,,,0.232,,,0.3,-0.067,4.3,,,,,,,,,3.3,,0.061,,Xây dựng và Vật liệu,Công ty Cổ phần Thống Nhất
786,TCD,Q3,2018,32.0,2.0,0.063,0.013,293,4810,,,,,,0.351,,,0.6,-0.395,2.9,,,,,,,,,1.7,,0.002,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Phát triển Công nghiệp và Vận tải
787,TTB,Q3,2018,26.5,2.0,0.08,0.058,748,9756,,,,,,0.687,,,2.2,-0.193,1.5,,,,,,,,,0.5,,0.002,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn Tiến Bộ
788,TTC,Q3,2018,4.9,0.7,0.143,0.072,2700,19118,,,,,,0.475,,,0.9,-0.049,2.1,,,,,,,,,1.1,,0.044,,Xây dựng và Vật liệu,Công ty Cổ phần Gạch men Thanh Thanh
789,HUB,Q3,2018,,,0.215,0.102,3442,17001,,,,,,0.51,,,1.3,-0.023,2.0,,,,,,,,,0.8,,0.04,,Xây dựng và Vật liệu,Công ty Cổ phần Xây lắp Thừa Thiên Huế
790,TTZ,Q3,2018,18.0,0.7,0.041,0.033,432,10592,,,,,,0.781,,,3.6,1.318,1.3,,,,,,,,,0.3,,0.037,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Xây dựng và Công nghệ Tiến Trung
791,TV3,Q3,2018,17.7,2.9,0.168,0.061,1866,11379,,,,,,0.4,,,0.7,0.515,2.5,,,,,,,,,1.5,,0.075,,Xây dựng và Vật liệu,Công ty Cổ phần Tư vấn Xây dựng Điện 3
792,TXM,Q3,2018,22.9,0.7,0.031,0.02,523,16634,,,,,,0.689,,,2.2,-0.148,1.5,,,,,,,,,0.5,,0.0,,Xây dựng và Vật liệu,Công ty Cổ phần VICEM Thạch cao Xi Măng
793,UDC,Q3,2018,25.1,0.4,0.015,0.005,158,10708,,,,,,0.315,,,0.5,-4.941,3.2,,,,,,,,,1.9,,0.019,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng và Phát triển đô thị Tỉnh Bà Rịa - Vũng Tàu
794,UDJ,Q3,2018,2.5,0.4,0.184,0.075,2064,11754,,,,,,0.416,,,0.7,0.2,2.4,,,,,,,,,1.4,,0.037,,Xây dựng và Vật liệu,Công ty Cổ phần Phát triển Đô thị
795,UIC,Q3,2018,2.9,0.6,0.203,0.121,6485,33359,,,,,,0.61,,,1.6,0.078,1.6,,,,,,,,,0.6,,0.056,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Phát triển Nhà và Đô thị IDICO
796,V12,Q3,2018,8.2,0.6,0.068,0.01,1060,15538,,,,,,0.142,,,0.2,-0.276,7.0,,,,,,,,,6.0,,0.016,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng số 12
797,VC1,Q3,2018,9.9,0.7,0.072,0.019,1382,19210,,,,,,0.275,,,0.4,0.007,3.6,,,,,,,,,2.6,,0.006,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng số 1
798,VC2,Q3,2018,5.6,0.5,0.098,0.013,1827,19195,,,,,,0.131,,,0.2,-0.044,7.6,,,,,,,,,6.4,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng VINA2
799,VC6,Q3,2018,6.5,0.5,0.073,0.011,977,13481,,,,,,0.145,,,0.2,0.065,6.9,,,,,,,,,5.9,,0.012,,Xây dựng và Vật liệu,Công ty cổ phần Xây dựng và Đầu tư Visicons
800,VC7,Q3,2018,17.4,2.5,0.144,0.055,408,2856,,,,,,0.398,,,0.7,-0.043,2.5,,,,,,,,,1.5,,0.01,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn BGI
801,VC9,Q3,2018,21.5,0.6,0.03,0.004,466,15573,,,,,,0.121,,,0.1,-0.372,8.2,,,,,,,,,7.2,,0.015,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng số 9 - VC9
802,VCC,Q3,2018,-3676.0,0.7,0.0,0.0,-2,12264,,,,,,0.196,,,0.2,-1.013,5.1,,,,,,,,,4.1,,0.016,,Xây dựng và Vật liệu,Công ty Cổ phần Vinaconex 25
803,VCG,Q3,2018,6.9,1.2,0.176,0.053,2502,14865,,,,,,0.323,,,0.6,-0.085,3.1,,,,,,,,,1.6,,0.022,,Xây dựng và Vật liệu,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam
804,VCS,Q3,2018,12.5,4.8,0.432,0.274,6669,17592,,,,,,0.671,,,2.0,0.002,1.5,,,,,,,,,0.5,,0.04,,Xây dựng và Vật liệu,Công ty Cổ phần VICOSTONE
805,VCX,Q3,2018,2.4,0.3,0.144,0.021,703,5315,,,,,,0.151,,,0.2,0.726,6.6,,,,,,,,,5.6,,0.02,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng Yên Bình
806,VE1,Q3,2018,-6.5,1.5,-0.289,-0.249,-1685,7498,,,,,,0.927,,,12.7,0.067,1.1,,,,,,,,,0.1,,0.009,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng điện VNECO 1
807,VE2,Q3,2018,41.7,0.9,0.022,0.013,232,10462,,,,,,0.536,,,1.2,-3.045,1.9,,,,,,,,,0.9,,0.025,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng Điện VNECO 2
808,VE3,Q3,2018,9.4,0.9,0.096,0.035,1195,12287,,,,,,0.45,,,0.8,-0.277,2.2,,,,,,,,,1.2,,-0.005,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng điện VNECO 3
809,VE4,Q3,2018,6.6,0.4,0.06,0.033,894,14713,,,,,,0.546,,,1.2,0.146,1.8,,,,,,,,,0.8,,0.017,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng điện VNECO4
