,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
228,ABB,Q3,2019,,,0.125,0.01,1305,11112,0.028,0.387,0.034,0.649,0.049,0.083,0.146,0.48,0.1,0.183,12.0,0.381,0.268,0.603,0.572,0.827,0.729,0.019,0.43,11.0,0.0,0.047,0.149,Ngân hàng,Ngân hàng Thương mại Cổ phần An Bình
229,EIB,Q3,2019,31.9,1.3,0.041,0.004,517,12851,0.023,0.301,0.017,0.576,0.058,0.1,0.147,0.556,0.1,0.191,10.0,0.355,0.25,0.734,0.677,0.799,0.919,0.012,0.319,9.0,0.006,0.019,0.09,Ngân hàng,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam
230,KLB,Q3,2019,13.0,0.8,0.065,0.006,682,10824,0.029,0.176,0.011,0.838,0.065,0.083,0.123,0.717,0.1,0.038,12.0,0.223,0.185,0.752,0.681,1.013,0.742,0.007,0.266,11.0,0.001,0.018,0.164,Ngân hàng,Ngân hàng Thương mại Cổ phần Kiên Long
231,LPB,Q3,2019,4.7,0.5,0.129,0.008,1200.0,10211,0.035,0.057,0.015,0.806,0.06,0.064,0.091,0.604,0.1,0.102,15.7,0.315,0.254,0.74,0.696,1.013,0.73,0.01,0.286,14.7,0.002,0.035,0.17,Ngân hàng,Ngân hàng Thương mại Cổ phần Bưu Điện Liên Việt
232,MSB,Q3,2019,,,0.105,0.011,981,9611,0.028,0.487,0.029,0.744,0.044,0.099,0.254,0.405,0.1,0.355,10.1,0.48,0.238,0.459,0.39,0.748,0.614,0.011,0.529,9.1,0.002,0.028,0.446,Ngân hàng,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam
233,NAB,Q3,2019,,,0.154,0.009,1302,9114,0.027,0.011,0.024,0.537,0.064,0.053,0.074,0.727,0.1,-0.007,18.8,0.214,0.211,0.757,0.718,0.964,0.785,0.017,0.264,17.8,-0.005,0.023,0.389,Ngân hàng,Ngân hàng Thương mại Cổ phần Nam Á
234,NVB,Q3,2019,76.9,0.8,0.012,0.001,109,10527,0.017,-0.02,0.026,0.428,0.062,0.06,0.114,0.774,0.1,0.03,16.5,0.18,0.011,0.665,0.532,0.645,1.031,0.014,0.305,15.5,0.004,0.001,0.082,Ngân hàng,Ngân hàng Thương mại Cổ phần Quốc Dân
235,OCB,Q3,2019,,,0.194,0.019,1341,7653,0.042,0.336,0.026,0.406,0.064,0.099,0.154,0.376,0.1,0.139,10.1,0.499,0.406,0.673,0.639,1.018,0.661,0.017,0.359,9.1,0.014,0.084,0.265,Ngân hàng,Ngân hàng Thương mại Cổ phần Phương Đông
236,PGB,Q3,2019,,,0.039,0.005,486,12724,0.031,0.193,0.031,0.345,0.054,0.123,0.169,0.556,0.1,0.163,8.1,0.355,0.223,0.76,0.731,0.928,0.819,0.022,0.257,7.1,0.027,0.022,0.072,Ngân hàng,Ngân hàng Thương mại Cổ phần Xăng dầu Petrolimex
237,SGB,Q3,2019,,,0.041,0.007,473,11739,0.035,0.173,0.02,0.382,0.05,0.164,0.249,0.437,0.2,5.402,6.1,0.54,0.499,0.714,0.657,0.987,0.724,0.013,0.332,5.1,0.02,0.036,0.049,Ngân hàng,Ngân hàng Thương mại Cổ phần Sài Gòn Công thương
238,VAB,Q3,2019,,,0.037,0.002,362,9834,0.016,0.034,,,0.059,0.06,0.102,0.438,0.1,0.405,16.6,0.581,0.208,0.627,0.588,0.899,0.698,,0.374,15.6,0.006,0.018,0.191,Ngân hàng,Ngân hàng Thương mại Cổ phần Việt Á
239,CAP,Q3,2019,5.7,1.7,0.292,0.223,4229,14510,,,,,,0.741,,,2.9,1.206,1.3,,,,,,,,,0.3,,0.222,,Tài nguyên Cơ bản,Công ty Cổ phần Lâm Nông sản Thực phẩm Yên Bái
240,DHC,Q3,2019,15.9,1.7,0.12,0.056,1526,13932,,,,,,0.474,,,0.9,-0.083,2.1,,,,,,,,,1.1,,0.032,,Tài nguyên Cơ bản,Công ty Cổ phần Đông Hải Bến Tre
241,DLG,Q3,2019,4.6,0.1,0.031,0.011,330,10701,,,,,,0.359,,,0.7,0.52,2.8,,,,,,,,,1.5,,0.016,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Đức Long Gia Lai
242,GTA,Q3,2019,5.9,0.6,0.109,0.032,1815,16683,,,,,,0.347,,,0.5,-0.007,2.9,,,,,,,,,1.9,,0.023,,Tài nguyên Cơ bản,Công ty Cổ phần Chế biến Gỗ Thuận An
243,HAP,Q3,2019,5.6,0.2,0.043,0.035,526,12288,,,,,,0.815,,,4.7,-0.098,1.2,,,,,,,,,0.2,,0.006,,Tài nguyên Cơ bản,Công ty Cổ phần Tập Đoàn Hapaco
244,MDF,Q3,2019,17.6,0.7,0.037,0.016,453,12176,,,,,,0.44,,,0.8,0.26,2.3,,,,,,,,,1.3,,-0.01,,Tài nguyên Cơ bản,Công ty Cổ phần Gỗ MDF VRG - Quảng Trị
245,PIS,Q3,2019,5.8,0.5,0.09,0.051,1117,12470,,,,,,0.526,,,1.3,-0.07,1.9,,,,,,,,,0.8,,0.012,,Tài nguyên Cơ bản,Tổng Công ty Pisico Bình Định - Công ty Cổ phần
246,PTB,Q3,2019,6.8,1.8,0.275,0.121,8870,34002,,,,,,0.416,,,0.8,0.058,2.4,,,,,,,,,1.3,,0.073,,Tài nguyên Cơ bản,Công ty Cổ phần Phú Tài
247,SAV,Q3,2019,4.9,0.4,0.086,0.043,1435,17028,,,,,,0.524,,,1.1,0.072,1.9,,,,,,,,,0.9,,0.027,,Tài nguyên Cơ bản,Công ty Cổ phần Hợp tác Kinh tế và Xuất nhập khẩu Savimex
248,SVT,Q3,2019,13.8,0.5,0.038,0.036,439,11849,,,,,,0.927,,,12.6,-0.104,1.1,,,,,,,,,0.1,,0.0,,Tài nguyên Cơ bản,Công ty Cổ phần Công nghệ Sài Gòn Viễn Đông
249,TTF,Q3,2019,-2.0,-27.9,-8.541,-0.178,-1453,-101,,,,,,-0.012,,,0.0,0.622,-80.0,,,,,,,,,-21.0,,-1.229,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Kỹ nghệ Gỗ Trường Thành
250,VID,Q3,2019,12.8,0.3,0.027,0.013,302,11078,,,,,,0.451,,,1.2,0.626,2.2,,,,,,,,,0.8,,-0.003,,Tài nguyên Cơ bản,Công ty Cổ phần Đầu tư Phát triển Thương mại Viễn Đông
251,VIF,Q3,2019,10.7,1.3,0.119,0.107,1733,14392,,,,,,0.901,,,10.5,-0.127,1.1,,,,,,,,,0.1,,0.017,,Tài nguyên Cơ bản,Tổng Công ty Lâm nghiệp Việt Nam - Công ty Cổ phần
252,TTS,Q3,2019,16.9,1.3,0.077,0.014,354,4765,,,,,,0.177,,,0.2,-18.603,5.7,,,,,,,,,4.7,,0.012,,Tài nguyên Cơ bản,Công ty Cổ phần Cán thép Thái Trung
253,DTL,Q3,2019,-18.8,1.4,-0.071,-0.027,-1367,18110,,,,,,0.362,,,0.6,-0.07,2.8,,,,,,,,,1.8,,0.005,,Tài nguyên Cơ bản,Công ty Cổ phần Đại Thiên Lộc
254,HLA,Q3,2019,-0.2,0.0,0.045,-0.243,-1854,-42361,,,,,,-5.819,,,-0.9,-0.083,-0.2,,,,,,,,,-1.2,,0.026,,Tài nguyên Cơ bản,Công ty Cổ phần Hữu Liên Á Châu
255,HMC,Q3,2019,3.7,0.7,0.185,0.065,3378,17682,,,,,,0.339,,,0.5,-0.238,2.9,,,,,,,,,1.9,,0.002,,Tài nguyên Cơ bản,Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - VNSTEEL
256,HSG,Q3,2019,7.7,0.5,0.07,0.019,748,11065.0,,,,,,0.317,,,0.5,1.115,3.2,,,,,,,,,2.2,,0.015,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Hoa Sen
257,ITQ,Q3,2019,177.6,0.2,0.001,0.001,12,10811,,,,,,0.569,,,1.3,-0.851,1.8,,,,,,,,,0.8,,0.0,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Thiên Quang
258,KKC,Q3,2019,-5.0,0.5,-0.102,-0.046,-1505,14039,,,,,,0.337,,,0.5,0.145,3.0,,,,,,,,,2.0,,-0.03,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Thành Thái
259,KMT,Q3,2019,59.1,0.7,0.011,0.002,136,12288,,,,,,0.184,,,0.2,-0.521,5.4,,,,,,,,,4.4,,-0.053,,Tài nguyên Cơ bản,Công ty Cổ phần Kim khí Miền Trung
260,KTL,Q3,2019,4.1,0.8,0.189,0.074,4246,22735,,,,,,0.401,,,0.7,0.012,2.5,,,,,,,,,1.5,,-0.031,,Tài nguyên Cơ bản,Công ty Cổ phần Kim khí Thăng Long
261,KVC,Q3,2019,5.2,0.1,0.021,0.012,232,11437,,,,,,0.616,,,1.6,-0.139,1.6,,,,,,,,,0.6,,0.002,,Tài nguyên Cơ bản,Công ty Cổ phần Sản xuất Xuất nhập khẩu Inox Kim Vĩ
262,MEL,Q3,2019,13.3,0.7,0.055,0.014,656,12229,,,,,,0.261,,,0.4,-0.031,3.8,,,,,,,,,2.8,,0.015,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Mê Lin
263,MHL,Q3,2019,16.0,0.4,0.026,0.007,318,12231,,,,,,0.267,,,0.4,-3.559,3.7,,,,,,,,,2.7,,0.042,,Tài nguyên Cơ bản,Công ty Cổ phần Minh Hữu Liên
264,NKG,Q3,2019,-7.5,0.3,-0.043,-0.016,-607,13717,,,,,,0.393,,,0.6,-0.039,2.5,,,,,,,,,1.5,,0.002,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Nam Kim
265,POM,Q3,2019,-7.1,0.4,-0.06,-0.022,-782,12727,,,,,,0.312,,,0.5,2.014,3.2,,,,,,,,,2.2,,-0.033,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Pomina
266,SHA,Q3,2019,4.7,0.4,0.088,0.04,913,10630,,,,,,0.463,,,0.9,-0.093,2.2,,,,,,,,,1.2,,0.022,,Tài nguyên Cơ bản,Công ty Cổ phần Sơn Hà Sài Gòn
267,NSH,Q3,2019,-17.1,0.2,-0.01,-0.003,-111,11447,,,,,,0.291,,,0.4,0.335,3.4,,,,,,,,,2.4,,0.001,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Nhôm Sông Hồng Shalumi
268,SHI,Q3,2019,10.0,1.0,0.103,0.029,682,7130,,,,,,0.284,,,0.4,0.539,3.5,,,,,,,,,2.3,,0.053,,Tài nguyên Cơ bản,Công ty Cổ phần Quốc tế Sơn Hà
269,SMC,Q3,2019,9.9,0.5,0.049,0.012,1058,21677,,,,,,0.253,,,0.4,-0.239,3.9,,,,,,,,,2.8,,0.003,,Tài nguyên Cơ bản,Công ty Cổ phần Đầu tư Thương mại SMC
270,SSM,Q3,2019,6.8,0.5,0.07,0.023,834,12407,,,,,,0.232,,,0.3,10.184,4.3,,,,,,,,,3.3,,0.076,,Tài nguyên Cơ bản,Công ty Cổ phần Chế tạo kết cấu thép VNECO.SSM
271,TDS,Q3,2019,4.4,0.4,0.091,0.048,2009,21862,,,,,,0.585,,,1.4,-0.183,1.7,,,,,,,,,0.7,,0.0,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Thủ Đức - VNSTEEL
272,TIS,Q3,2019,88.1,1.0,0.011,0.002,115,10232,,,,,,0.189,,,0.2,-0.106,5.3,,,,,,,,,4.2,,0.002,,Tài nguyên Cơ bản,Công ty Cổ phần Gang thép Thái Nguyên
273,TKU,Q3,2019,7.6,0.7,0.091,0.045,1072,12030,,,,,,0.459,,,0.8,-0.056,2.2,,,,,,,,,1.2,,0.072,,Tài nguyên Cơ bản,Công ty Cổ phần Công nghiệp Tung Kuang
274,TLH,Q3,2019,-7.4,0.2,-0.032,-0.016,-510,15769,,,,,,0.505,,,1.1,3.385,2.0,,,,,,,,,0.9,,-0.005,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Thép Tiến Lên
275,TNA,Q3,2019,4.5,1.1,0.266,0.085,2619,11005,,,,,,0.318,,,0.5,2.397,3.1,,,,,,,,,2.1,,0.233,,Tài nguyên Cơ bản,Công ty Cổ phần Thương mại Xuất nhập khẩu Thiên Nam
276,TNB,Q3,2019,3.7,0.4,0.1,0.034,1636,16689,,,,,,0.321,,,0.5,-0.463,3.1,,,,,,,,,2.1,,-0.008,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Nhà Bè - VNSTEEL
277,TNS,Q3,2019,-2.6,4.7,-0.921,-0.03,-984,555,,,,,,0.021,,,0.0,0.098,48.6,,,,,,,,,47.6,,-0.216,,Tài nguyên Cơ bản,Công ty Cổ phần Thép Tấm Lá Thống Nhất
278,TNI,Q3,2019,1694.4,0.9,0.0,0.0,6,11086,,,,,,0.625,,,1.7,-0.917,1.6,,,,,,,,,0.6,,0.007,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Thành Nam
279,VCA,Q3,2019,5.5,0.6,0.102,0.039,1556,14550,,,,,,0.363,,,0.6,-0.085,2.8,,,,,,,,,1.8,,0.012,,Tài nguyên Cơ bản,Công ty Cổ phần Thép VICASA - VNSTEEL
280,VGS,Q3,2019,6.4,0.4,0.065,0.028,1007,15823,,,,,,0.446,,,0.8,0.059,2.2,,,,,,,,,1.2,,0.017,,Tài nguyên Cơ bản,Công ty Cổ phần Ống thép Việt Đức VG PIPE
281,TMG,Q3,2019,3.4,1.0,0.347,0.242,6513,20984,,,,,,0.74,,,2.9,0.125,1.4,,,,,,,,,0.4,,0.049,,Tài nguyên Cơ bản,Công ty Cổ phần Kim loại màu Thái Nguyên - Vimico
282,TVN,Q3,2019,18.4,0.6,0.035,0.015,430,12441,,,,,,0.373,,,0.7,-0.133,2.7,,,,,,,,,1.4,,-0.006,,Tài nguyên Cơ bản,Tổng Công ty Thép Việt Nam - Công ty Cổ phần
283,ACM,Q3,2019,-2.8,0.1,-0.02,-0.015,-181,8273,,,,,,0.739,,,2.8,0.586,1.4,,,,,,,,,0.4,,-0.007,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn Khoáng sản Á Cường
284,AMC,Q3,2019,4.3,1.0,0.234,0.121,3823,16566,,,,,,0.518,,,1.1,0.113,1.9,,,,,,,,,0.9,,0.062,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản Á Châu
285,ATG,Q3,2019,-0.9,0.1,-0.126,-0.091,-1167,8529,,,,,,0.705,,,2.4,0.0,1.4,,,,,,,,,0.4,,-0.004,,Tài nguyên Cơ bản,Công ty Cổ phần An Trường An
286,BKC,Q3,2019,-11.0,0.5,-0.041,-0.019,-524,12587,,,,,,0.395,,,0.7,-0.742,2.5,,,,,,,,,1.5,,0.151,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản Bắc Kạn
287,BMC,Q3,2019,10.7,0.9,0.087,0.073,1358,15836,,,,,,0.862,,,6.2,0.015,1.2,,,,,,,,,0.2,,0.018,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản Bình Định
288,DHM,Q3,2019,34.8,0.4,0.011,0.007,120,11351,,,,,,0.635,,,1.7,0.07,1.6,,,,,,,,,0.6,,0.008,,Tài nguyên Cơ bản,Công ty Cổ phần Thương mại & Khai thác Khoáng sản Dương Hiếu
289,HGM,Q3,2019,23.3,2.9,0.105,0.09,1578,12820,,,,,,0.84,,,5.3,-0.23,1.2,,,,,,,,,0.2,,0.003,,Tài nguyên Cơ bản,Công ty Cổ phần Cơ khí và Khoáng sản Hà Giang
290,HLC,Q3,2019,3.2,0.5,0.161,0.013,1915,11755,,,,,,0.083,,,0.1,-0.11,12.0,,,,,,,,,11.0,,-0.125,,Tài nguyên Cơ bản,Công ty Cổ phần Than Hà Lầm - Vinacomin
291,HPM,Q3,2019,-8.8,1.7,-0.173,-0.128,-1416,7280,,,,,,0.75,,,3.0,-2.068,1.3,,,,,,,,,0.3,,-0.034,,Tài nguyên Cơ bản,Công ty Cổ phần Xây dựng Thương mại và Khoáng sản Hoàng Phúc
292,KSB,Q3,2019,3.9,1.0,0.293,0.093,4149,15921,,,,,,0.316,,,0.5,-0.076,3.2,,,,,,,,,2.2,,0.025,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản và Xây dựng Bình Dương
293,KSH,Q3,2019,-6.9,0.1,-0.01,-0.008,-101,10283,,,,,,0.779,,,4.0,4.731,1.3,,,,,,,,,0.3,,0.0,,Tài nguyên Cơ bản,Công ty Cổ phần Damac GLS
294,KSQ,Q3,2019,7.2,0.2,0.024,0.024,250,10417,,,,,,0.982,,,53.1,0.541,1.0,,,,,,,,,0.0,,0.0,,Tài nguyên Cơ bản,Công ty Cổ phần CNC Capital Việt Nam
295,KSV,Q3,2019,96.5,1.0,0.01,0.003,104,10582,,,,,,0.267,,,0.5,-0.195,3.7,,,,,,,,,2.2,,-0.009,,Tài nguyên Cơ bản,Tổng Công ty Khoáng sản TKV - Công ty Cổ phần
296,LCM,Q3,2019,5.4,0.1,0.013,0.012,114,8878,,,,,,0.899,,,13.9,1.259,1.1,,,,,,,,,0.1,,0.006,,Tài nguyên Cơ bản,Công ty Cổ phần Khai thác và Chế biến Khoáng sản Lào Cai
297,MDC,Q3,2019,9.5,0.6,0.065,0.012,701,10501,,,,,,0.189,,,0.2,0.116,5.3,,,,,,,,,4.3,,0.029,,Tài nguyên Cơ bản,Công ty Cổ phần Than Mông Dương - Vinacomin
298,MIM,Q3,2019,-7.2,1.4,-0.17,-0.053,-1659,8846,,,,,,0.278,,,0.4,1.887,3.6,,,,,,,,,2.6,,-0.086,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản và Cơ khí
299,MTA,Q3,2019,-4.6,0.2,-0.034,-0.017,-328,9381,,,,,,0.507,,,1.3,29.726,2.0,,,,,,,,,0.7,,-0.026,,Tài nguyên Cơ bản,Tổng Công ty Khoáng sản và Thương mại Hà Tĩnh - Công ty Cổ phần
300,MSR,Q3,2019,21.1,1.3,0.065,0.028,724,11454,,,,,,0.428,,,0.7,1.182,2.3,,,,,,,,,1.3,,0.039,,Tài nguyên Cơ bản,Công ty Cổ phần Masan High-Tech Materials
301,NBC,Q3,2019,2.8,0.4,0.151,0.022,1825,12253,,,,,,0.141,,,0.2,0.062,7.1,,,,,,,,,6.1,,0.031,,Tài nguyên Cơ bản,Công ty Cổ phần Than Núi Béo - Vinacomin
302,SHN,Q3,2019,16.4,0.8,0.049,0.015,560,11779,,,,,,0.255,,,0.5,0.471,3.9,,,,,,,,,2.1,,0.016,,Tài nguyên Cơ bản,Công ty Cổ phần Đầu tư Tổng hợp Hà Nội
303,SPI,Q3,2019,-126.3,0.1,-0.001,-0.001,-11,9932,,,,,,0.673,,,2.1,-0.49,1.5,,,,,,,,,0.5,,-0.001,,Tài nguyên Cơ bản,Công ty Cổ phần Spiral Galaxy
304,SQC,Q3,2019,-359.5,11.2,-0.031,-0.029,-228,7313,,,,,,0.92,,,11.6,-0.043,1.1,,,,,,,,,0.1,,-0.004,,Tài nguyên Cơ bản,Công ty Cổ phần Khoáng sản Sài Gòn - Quy Nhơn
305,TC6,Q3,2019,5.7,0.4,0.072,0.014,739,10158,,,,,,0.172,,,0.2,-0.019,5.8,,,,,,,,,4.8,,-0.013,,Tài nguyên Cơ bản,Công ty Cổ phần Than Cọc Sáu - Vinacomin
306,TDN,Q3,2019,2.4,0.4,0.147,0.035,1635,10715,,,,,,0.193,,,0.2,0.291,5.2,,,,,,,,,4.2,,0.011,,Tài nguyên Cơ bản,Công ty Cổ phần Than Đèo Nai - Vinacomin
307,THT,Q3,2019,1.5,0.4,0.282,0.084,3436,12908,,,,,,0.278,,,0.4,0.001,3.6,,,,,,,,,2.6,,0.022,,Tài nguyên Cơ bản,Công ty Cổ phần Than Hà Tu - Vinacomin
308,TNT,Q3,2019,151.2,0.3,0.002,0.002,12,5287,,,,,,0.697,,,2.8,-0.856,1.4,,,,,,,,,0.4,,0.001,,Tài nguyên Cơ bản,Công ty Cổ phần Tập đoàn TNT
309,TVD,Q3,2019,3.8,0.4,0.103,0.02,1119,10558,,,,,,0.195,,,0.2,-0.087,5.1,,,,,,,,,4.1,,0.007,,Tài nguyên Cơ bản,Công ty Cổ phần Than Vàng Danh - Vinacomin
310,CLM,Q3,2019,5.6,0.8,0.147,0.022,1968,13804,,,,,,0.133,,,0.2,0.141,7.5,,,,,,,,,6.5,,0.045,,Tài nguyên Cơ bản,Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin
311,MVB,Q3,2019,2.9,0.4,0.154,0.044,1706,11263,,,,,,0.296,,,0.6,0.127,3.4,,,,,,,,,1.8,,0.016,,Tài nguyên Cơ bản,Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - Công ty Cổ phần
312,TMB,Q3,2019,3.3,0.6,0.177,0.025,2097,12453,,,,,,0.107,,,0.1,0.82,9.3,,,,,,,,,8.3,,0.091,,Tài nguyên Cơ bản,Công ty Cổ phần Kinh doanh Than Miền Bắc - Vinacomin
313,VPG,Q3,2019,17.9,2.4,0.142,0.025,726,5426,,,,,,0.227,,,0.3,0.02,4.4,,,,,,,,,3.4,,0.037,,Tài nguyên Cơ bản,Công ty Cổ phần Đầu tư Thương mại Xuất nhập khẩu Việt Phát
314,AAA,Q3,2019,8.8,1.4,0.171,0.063,1412,8809,,,,,,0.362,,,0.7,0.047,2.8,,,,,,,,,1.5,,-0.008,,Hóa chất,Công ty Cổ phần Nhựa An Phát Xanh
315,LTG,Q3,2019,3.5,0.6,0.19,0.067,5767,31952,,,,,,0.395,,,0.7,-0.008,2.5,,,,,,,,,1.5,,0.016,,Hóa chất,Công ty Cổ phần Tập đoàn Lộc Trời
316,APP,Q3,2019,76.4,0.7,0.009,0.004,91,10057,,,,,,0.361,,,0.6,-83.562,2.8,,,,,,,,,1.6,,-0.014,,Hóa chất,Công ty Cổ phần Phát triển Phụ gia và Sản phẩm dầu mỏ
317,HII,Q3,2019,6.9,0.7,0.11,0.024,1296,12366,,,,,,0.254,,,0.5,0.163,3.9,,,,,,,,,2.2,,0.035,,Hóa chất,Công ty Cổ phần An Tiến Industries
318,BRR,Q3,2019,19.8,0.8,0.041,0.035,450,10847,,,,,,0.855,,,5.9,-0.151,1.2,,,,,,,,,0.2,,0.004,,Hóa chất,Công ty Cổ phần Cao su Bà Rịa
319,BFC,Q3,2019,8.6,0.8,0.085,0.022,1435,16097,,,,,,0.249,,,0.4,-0.144,4.0,,,,,,,,,2.3,,0.036,,Hóa chất,Công ty Cổ phần Phân bón Bình Điền
320,BRC,Q3,2019,5.5,0.5,0.099,0.073,1574,16138,,,,,,0.708,,,2.4,0.007,1.4,,,,,,,,,0.4,,0.025,,Hóa chất,Công ty Cổ phần Cao su Bến Thành
321,CPC,Q3,2019,8.1,1.0,0.123,0.072,2475,20082,,,,,,0.665,,,2.0,-0.125,1.5,,,,,,,,,0.5,,0.02,,Hóa chất,Công ty Cổ phần Thuốc sát trùng Cần Thơ
322,CSV,Q3,2019,3.6,0.9,0.276,0.195,5455,21032,,,,,,0.705,,,2.6,0.003,1.4,,,,,,,,,0.4,,0.075,,Hóa chất,Công ty Cổ phần Hóa chất Cơ bản miền Nam
323,DAG,Q3,2019,5.7,0.5,0.093,0.043,997,11237,,,,,,0.459,,,0.8,0.061,2.2,,,,,,,,,1.2,,0.024,,Hóa chất,Công ty Cổ phần Tập đoàn Nhựa Đông Á
324,DRI,Q3,2019,8.2,0.4,0.05,0.03,570,11143,,,,,,0.602,,,1.5,0.044,1.7,,,,,,,,,0.6,,-0.054,,Hóa chất,Công ty Cổ phần Đầu tư Cao su Đắk Lắk
325,DCM,Q3,2019,9.0,0.6,0.066,0.038,756,11372,,,,,,0.561,,,1.3,-0.262,1.8,,,,,,,,,0.8,,-0.074,,Hóa chất,Công ty Cổ phần Phân bón Dầu Khí Cà Mau
326,DDV,Q3,2019,19.6,0.8,0.042,0.027,347,8392,,,,,,0.621,,,1.6,-0.3,1.6,,,,,,,,,0.6,,-0.015,,Hóa chất,Công ty Cổ phần DAP - Vinachem
327,DGC,Q3,2019,4.8,1.0,0.216,0.144,3841,19198,,,,,,0.722,,,3.0,-0.163,1.4,,,,,,,,,0.3,,0.039,,Hóa chất,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang
328,DPM,Q3,2019,15.3,0.6,0.037,0.026,747,19935,,,,,,0.705,,,2.6,-0.245,1.4,,,,,,,,,0.4,,0.008,,Hóa chất,Tổng Công ty Cổ phần Phân bón và Hóa chất Dầu khí - Công ty Cổ phần
329,DPR,Q3,2019,8.2,0.7,0.083,0.045,3744,44101,,,,,,0.522,,,2.0,-0.079,1.9,,,,,,,,,0.5,,0.005,,Hóa chất,Công ty Cổ phần Cao su Đồng Phú
330,DTT,Q3,2019,13.8,0.7,0.053,0.038,779,14714,,,,,,0.731,,,2.7,0.203,1.4,,,,,,,,,0.4,,-0.023,,Hóa chất,Công ty Cổ phần Kỹ nghệ Đô Thành
331,HAI,Q3,2019,6.1,0.1,0.024,0.016,265,11045,,,,,,0.586,,,1.6,0.088,1.7,,,,,,,,,0.6,,0.004,,Hóa chất,Công ty Cổ phần Nông dược HAI
332,HCD,Q3,2019,3.4,0.3,0.081,0.06,1016,12780,,,,,,0.781,,,3.6,-0.12,1.3,,,,,,,,,0.3,,-0.03,,Hóa chất,Công ty Cổ phần Đầu tư Sản xuất và Thương mại HCD
333,HRC,Q3,2019,194.8,2.6,0.014,0.008,238,17562,,,,,,0.509,,,1.0,-0.048,2.0,,,,,,,,,1.0,,0.001,,Hóa chất,Công ty Cổ phần Cao su Hòa Bình
334,HVT,Q3,2019,5.6,1.8,0.322,0.152,6387,20092,,,,,,0.447,,,0.8,-0.163,2.2,,,,,,,,,1.2,,0.045,,Hóa chất,Công ty Cổ phần Hóa chất Việt Trì
335,LAS,Q3,2019,16.9,0.6,0.036,0.015,407,11076,,,,,,0.431,,,0.8,-0.286,2.3,,,,,,,,,1.3,,0.001,,Hóa chất,Công ty Cổ phần Supe Phốt phát và Hóa chất Lâm Thao
336,VET,Q3,2019,6.9,2.5,0.383,0.127,8549,23313.0,,,,,,0.373,,,0.6,-0.031,2.7,,,,,,,,,1.7,,0.087,,Hóa chất,Công ty Cổ phần Thuốc Thú y Trung ương NAVETCO
337,NFC,Q3,2019,6.0,0.4,0.067,0.052,798,11579,,,,,,0.818,,,4.5,0.011,1.2,,,,,,,,,0.2,,0.006,,Hóa chất,Công ty Cổ phần Phân lân Ninh Bình
338,PMB,Q3,2019,4.7,0.4,0.088,0.067,1077,12101,,,,,,0.705,,,2.4,-0.135,1.4,,,,,,,,,0.4,,0.005,,Hóa chất,Công ty Cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc
339,PLP,Q3,2019,7.9,0.8,0.12,0.054,941,9616,,,,,,0.456,,,0.8,-0.088,2.2,,,,,,,,,1.2,,0.014,,Hóa chất,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê
340,PHR,Q3,2019,8.8,2.4,0.292,0.161,6210,22751,,,,,,0.534,,,1.2,0.475,1.9,,,,,,,,,0.8,,0.145,,Hóa chất,Công ty Cổ phần Cao su Phước Hòa
